t_s,Bx_uT,By_uT,Bz_uT
1.344654989242553711e+01,-2.925000000000000000e+01,-1.725000000000000000e+01,-1.824679999999999893e+02
1.351232194900512695e+01,-2.925000000000000000e+01,-1.754899999999999949e+01,-1.831939999999999884e+02
1.357813763618469238e+01,-2.910000000000000142e+01,-1.814999999999999858e+01,-1.829509999999999934e+02
1.364886379241943359e+01,-3.029899999999999949e+01,-1.829899999999999949e+01,-1.834360000000000070e+02
1.371474099159240723e+01,-2.969999999999999929e+01,-1.785000000000000142e+01,-1.831939999999999884e+02
1.378065299987792969e+01,-2.925000000000000000e+01,-1.694999999999999929e+01,-1.831939999999999884e+02
1.384660196304321289e+01,-3.000000000000000000e+01,-1.814999999999999858e+01,-1.822259999999999991e+02
1.391692280769348145e+01,-2.894999999999999929e+01,-1.800000000000000000e+01,-1.829509999999999934e+02
1.398274302482604980e+01,-2.969999999999999929e+01,-1.829899999999999949e+01,-1.829509999999999934e+02
1.404861688613891602e+01,-2.910000000000000142e+01,-1.814999999999999858e+01,-1.834360000000000070e+02
1.411442184448242188e+01,-2.969999999999999929e+01,-1.800000000000000000e+01,-1.831939999999999884e+02
1.418032670021057129e+01,-2.804899999999999949e+01,-1.800000000000000000e+01,-1.834360000000000070e+02
1.425091195106506348e+01,-2.925000000000000000e+01,-1.769999999999999929e+01,-1.834360000000000070e+02
1.431675577163696289e+01,-2.954899999999999949e+01,-1.785000000000000142e+01,-1.844039999999999964e+02
1.438286995887756348e+01,-2.985000000000000142e+01,-1.844999999999999929e+01,-1.829509999999999934e+02
1.444852495193481445e+01,-3.060000000000000142e+01,-1.875000000000000000e+01,-1.834360000000000070e+02
1.451426196098327637e+01,-2.954899999999999949e+01,-1.814999999999999858e+01,-1.827090000000000032e+02
1.458499670028686523e+01,-3.014999999999999858e+01,-1.725000000000000000e+01,-1.829509999999999934e+02
1.465098786354064941e+01,-3.089999999999999858e+01,-1.829899999999999949e+01,-1.834360000000000070e+02
