t_s,Bx_uT,By_uT,Bz_uT
2.345520734786987305e+01,2.813999999999999773e+02,-1.169549999999999955e+03,-3.466648999999999887e+03
2.352569532394409180e+01,2.813999999999999773e+02,-1.168799999999999955e+03,-3.465440000000000055e+03
2.359152626991271973e+01,2.820000000000000000e+02,-1.169099999999999909e+03,-3.465440000000000055e+03
2.365748405456542969e+01,2.816999999999999886e+02,-1.169849999999999909e+03,-3.466166000000000167e+03
2.372360539436340332e+01,2.812500000000000000e+02,-1.168799999999999955e+03,-3.466407999999999902e+03
2.378954720497131348e+01,2.813999999999999773e+02,-1.169099999999999909e+03,-3.466648999999999887e+03
2.386026620864868164e+01,2.824499999999999886e+02,-1.169099999999999909e+03,-3.467376000000000204e+03
2.392623019218444824e+01,2.813999999999999773e+02,-1.168799999999999955e+03,-3.466166000000000167e+03
2.399241018295288086e+01,2.813999999999999773e+02,-1.169849999999999909e+03,-3.466648999999999887e+03
2.405830931663513184e+01,2.818500000000000227e+02,-1.169699000000000069e+03,-3.465923999999999978e+03
2.412433314323425293e+01,2.809499999999999886e+02,-1.169699000000000069e+03,-3.466166000000000167e+03
2.419527816772460938e+01,2.812500000000000000e+02,-1.168799999999999955e+03,-3.466166000000000167e+03
2.426132130622863770e+01,2.813999999999999773e+02,-1.169250000000000000e+03,-3.466648999999999887e+03
2.432733416557312012e+01,2.820000000000000000e+02,-1.169699000000000069e+03,-3.465681999999999789e+03
2.439328217506408691e+01,2.816999999999999886e+02,-1.169549999999999955e+03,-3.466166000000000167e+03
2.446363902091979980e+01,2.818500000000000227e+02,-1.169099999999999909e+03,-3.466648999999999887e+03
2.452961611747741699e+01,2.816999999999999886e+02,-1.169250000000000000e+03,-3.466891000000000076e+03
2.459565520286560059e+01,2.811000000000000227e+02,-1.169250000000000000e+03,-3.467134000000000015e+03
2.466165232658386230e+01,2.815489999999999782e+02,-1.168949000000000069e+03,-3.466407999999999902e+03
2.472771215438842773e+01,2.812500000000000000e+02,-1.169699000000000069e+03,-3.467134000000000015e+03
2.479833912849426270e+01,2.818500000000000227e+02,-1.169400000000000091e+03,-3.465681999999999789e+03
2.486433315277099609e+01,2.813999999999999773e+02,-1.168650000000000091e+03,-3.466648999999999887e+03
2.493040633201599121e+01,2.813999999999999773e+02,-1.168650000000000091e+03,-3.466166000000000167e+03
2.499624228477478027e+01,2.821499999999999773e+02,-1.169099999999999909e+03,-3.466166000000000167e+03
