t_s,Bx_uT,By_uT,Bz_uT
6.162800000000000011e+01,2.819999999999999929e+01,4.935000000000000142e+01,1.064799999999999969e+01
6.163900000000000290e+01,2.955000000000000071e+01,4.829999999999999716e+01,1.935999999999999943e+00
6.165100000000000335e+01,3.375000000000000000e+01,5.204999999999999716e+01,2.419999999999999929e-01
6.166199999999999903e+01,2.160000000000000142e+01,5.160000000000000142e+01,7.017999999999999794e+00
6.167900000000000205e+01,2.535000000000000142e+01,5.654999999999999716e+01,4.113999999999999879e+00
6.169200000000000017e+01,2.730000000000000071e+01,5.129999999999999716e+01,7.985999999999999766e+00
6.170300000000000296e+01,2.639999999999999858e+01,5.085000000000000142e+01,4.355999999999999872e+00
6.171500000000000341e+01,2.519999999999999929e+01,5.700000000000000000e+01,2.419999999999999929e+00
6.172599999999999909e+01,2.489999999999999858e+01,4.935000000000000142e+01,8.227999999999999758e+00
6.173899999999999721e+01,2.669999999999999929e+01,5.310000000000000142e+01,7.985999999999999766e+00
6.175399999999999778e+01,2.939999999999999858e+01,5.475000000000000000e+01,8.227999999999999758e+00
6.176700000000000301e+01,2.489999999999999858e+01,5.370000000000000284e+01,8.954000000000000625e+00
6.177900000000000347e+01,2.819999999999999929e+01,4.785000000000000142e+01,0.000000000000000000e+00
6.178900000000000148e+01,2.325000000000000000e+01,5.295000000000000284e+01,5.807999999999999829e+00
6.180100000000000193e+01,2.325000000000000000e+01,4.710000000000000142e+01,8.227999999999999758e+00
6.181300000000000239e+01,1.515000000000000036e+01,4.439999999999999858e+01,1.161599999999999966e+01
6.182900000000000063e+01,2.910000000000000142e+01,5.054999999999999716e+01,1.331000000000000050e+01
6.184000000000000341e+01,2.325000000000000000e+01,4.860000000000000142e+01,1.064799999999999969e+01
6.185199999999999676e+01,2.130000000000000071e+01,5.145000000000000284e+01,4.839999999999999858e+00
6.186299999999999955e+01,2.580000000000000071e+01,4.904999999999999716e+01,6.291999999999999815e+00
6.187400000000000233e+01,2.160000000000000142e+01,4.964999999999999858e+01,-4.839999999999999858e-01
6.188600000000000279e+01,2.594999999999999929e+01,4.785000000000000142e+01,6.775999999999999801e+00
6.190200000000000102e+01,2.744999999999999929e+01,5.204999999999999716e+01,9.679999999999999716e-01
6.191299999999999670e+01,2.669999999999999929e+01,5.039999999999999858e+01,3.871999999999999886e+00
6.192499999999999716e+01,3.014999999999999858e+01,5.085000000000000142e+01,7.017999999999999794e+00
6.193699999999999761e+01,2.880000000000000071e+01,5.235000000000000142e+01,4.839999999999999858e+00
6.194899999999999807e+01,3.075000000000000000e+01,5.475000000000000000e+01,5.807999999999999829e+00
6.196500000000000341e+01,2.339999999999999858e+01,4.575000000000000000e+01,1.451999999999999957e+01
6.197599999999999909e+01,2.639999999999999858e+01,5.145000000000000284e+01,9.679999999999999716e+00
6.198799999999999955e+01,2.775000000000000000e+01,5.445000000000000284e+01,2.419999999999999929e-01
6.199900000000000233e+01,2.669999999999999929e+01,5.489999999999999858e+01,8.954000000000000625e+00
6.200999999999999801e+01,1.800000000000000000e+01,5.279999999999999716e+01,9.195999999999999730e+00
6.202199999999999847e+01,2.489999999999999858e+01,5.520000000000000284e+01,1.234200000000000053e+01
