t_s,Bx_uT,By_uT,Bz_uT
4.833299999999999841e+01,2.980489999999999782e+02,-7.948999999999999844e+00,4.849680000000000177e+02
4.834100000000000108e+01,3.046499999999999773e+02,-3.450000000000000178e+00,4.859359999999999786e+02
4.835000000000000142e+01,3.047989999999999782e+02,-5.099999999999999645e+00,4.844839999999999804e+02
4.836299999999999955e+01,3.021000000000000227e+02,-3.899999999999999911e+00,4.849680000000000177e+02
4.837100000000000222e+01,2.938500000000000227e+02,3.599000000000000199e+00,4.835160000000000196e+02
4.838000000000000256e+01,2.959499999999999886e+02,-3.149999999999999911e+00,5.111039999999999850e+02
4.838700000000000045e+01,3.032989999999999782e+02,-8.990000000000000213e-01,4.941639999999999873e+02
4.840200000000000102e+01,3.058500000000000227e+02,2.700000000000000178e+00,4.854519999999999982e+02
4.840999999999999659e+01,2.942989999999999782e+02,6.599999999999999645e+00,4.948899999999999864e+02
4.841700000000000159e+01,3.007500000000000000e+02,1.499999999999999944e-01,5.011820000000000164e+02
4.842699999999999960e+01,2.918999999999999773e+02,1.500000000000000000e+00,4.965840000000000032e+02
4.843599999999999994e+01,2.991000000000000227e+02,7.500000000000000000e-01,4.745620000000000118e+02
4.844899999999999807e+01,3.075000000000000000e+02,2.549999999999999822e+00,4.735939999999999941e+02
4.845700000000000074e+01,3.083999999999999773e+02,-2.399999999999999911e+00,4.893240000000000123e+02
4.846600000000000108e+01,3.001499999999999773e+02,-1.350000000000000089e+00,4.936800000000000068e+02
4.847299999999999898e+01,3.016499999999999773e+02,5.849999999999999645e+00,4.842420000000000186e+02
4.848199999999999932e+01,3.066000000000000227e+02,7.948999999999999844e+00,4.919859999999999900e+02
4.849499999999999744e+01,2.940000000000000000e+02,1.949999999999999956e+00,4.755299999999999727e+02
4.850300000000000011e+01,2.971499999999999773e+02,-7.948999999999999844e+00,4.764979999999999905e+02
4.851200000000000045e+01,2.956499999999999773e+02,5.099999999999999645e+00,4.743190000000000168e+02
4.852000000000000313e+01,3.075000000000000000e+02,7.500000000000000000e-01,4.827900000000000205e+02
4.853399999999999892e+01,3.032989999999999782e+02,-4.650000000000000355e+00,4.881139999999999759e+02
4.854200000000000159e+01,3.043500000000000227e+02,-2.250000000000000000e+00,4.927119999999999891e+02
4.854999999999999716e+01,2.993999999999999773e+02,-5.698999999999999844e+00,4.931949999999999932e+02
4.855899999999999750e+01,2.978999999999999773e+02,-3.299999999999999822e+00,4.878720000000000141e+02
4.856799999999999784e+01,2.992500000000000000e+02,-6.000000000000000000e+00,4.772239999999999895e+02
4.858100000000000307e+01,3.026999999999999886e+02,2.849000000000000199e+00,4.963419999999999845e+02
4.858899999999999864e+01,3.001499999999999773e+02,6.750000000000000000e+00,4.796440000000000055e+02
4.859799999999999898e+01,2.951999999999999886e+02,1.949999999999999956e+00,4.764979999999999905e+02
4.860600000000000165e+01,2.966999999999999886e+02,1.019999999999999929e+01,4.835160000000000196e+02
4.861599999999999966e+01,2.941499999999999773e+02,6.299999999999999822e+00,4.876299999999999955e+02
4.862800000000000011e+01,3.000000000000000000e+02,3.899999999999999911e+00,4.663340000000000032e+02
4.863600000000000279e+01,2.991000000000000227e+02,3.149999999999999911e+00,4.905339999999999918e+02
4.864500000000000313e+01,3.041999999999999886e+02,1.080000000000000071e+01,5.038439999999999941e+02
4.865400000000000347e+01,2.965489999999999782e+02,-4.948999999999999844e+00,5.045690000000000168e+02
