trial,hold_label,phase,control_mode,F_target_N,F_N,F_error_N,d_actual_mm,mark10_pos_mm,t_rel_s,control_action,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
1,90,holding,force_hold,0.81000,0.799800,-0.010200,3.1100,-4.9000,40.7006,none,49.8820,-4186.5650,-4521.5280,36.6610,-711.5095,-2970.8727,6162.3072
1,90,holding,force_hold,0.81000,0.803400,-0.006600,3.1100,-4.9000,40.7888,none,51.0840,-4186.5650,-4520.5590,37.8630,-711.5095,-2969.9037,6161.6061
1,90,holding,force_hold,0.81000,0.802000,-0.008000,3.1100,-4.9000,40.8772,none,51.0840,-4187.7650,-4521.5280,37.8630,-712.7095,-2970.8727,6163.1324
1,90,holding,force_hold,0.81000,0.801400,-0.008600,3.1100,-4.9000,40.9656,none,51.6850,-4187.1660,-4520.5590,38.4640,-712.1105,-2969.9037,6162.0195
1,90,holding,force_hold,0.81000,0.801200,-0.008800,3.1100,-4.9000,41.0538,none,50.4830,-4186.5650,-4518.6240,37.2620,-711.5095,-2967.9687,6160.1816
1,90,holding,force_hold,0.81000,0.798800,-0.011200,3.1100,-4.9000,41.1421,none,50.4830,-4186.5650,-4519.5920,37.2620,-711.5095,-2968.9367,6160.8917
1,90,holding,force_hold,0.81000,0.801300,-0.008700,3.1100,-4.9000,41.2302,none,50.4830,-4186.5650,-4520.5590,37.2620,-711.5095,-2969.9037,6161.6011
1,90,holding,force_hold,0.81000,0.801200,-0.008800,3.1100,-4.9000,41.3192,none,50.4830,-4185.9630,-4520.5590,37.2620,-710.9075,-2969.9037,6161.1921
1,90,holding,force_hold,0.81000,0.799700,-0.010300,3.1100,-4.9000,41.4071,none,50.4830,-4186.5650,-4519.5920,37.2620,-711.5095,-2968.9367,6160.8917
1,90,holding,force_hold,0.81000,0.799500,-0.010500,3.1100,-4.9000,41.4953,none,50.4830,-4187.1660,-4519.5920,37.2620,-712.1105,-2968.9367,6161.3001
1,90,holding,force_hold,0.81000,0.799600,-0.010400,3.1100,-4.9000,41.5845,none,51.0840,-4186.5650,-4519.5920,37.8630,-711.5095,-2968.9367,6160.8967
1,90,holding,force_hold,0.81000,0.799900,-0.010100,3.1100,-4.9000,41.6728,none,50.4830,-4185.9630,-4520.5590,37.2620,-710.9075,-2969.9037,6161.1921
1,90,holding,force_hold,0.81000,0.801000,-0.009000,3.1100,-4.9000,41.7612,none,50.4830,-4187.1660,-4519.5920,37.2620,-712.1105,-2968.9367,6161.3001
1,90,holding,force_hold,0.81000,0.800500,-0.009500,3.1100,-4.9000,41.8496,none,51.0840,-4186.5650,-4518.6240,37.8630,-711.5095,-2967.9687,6160.1866
1,90,holding,force_hold,0.81000,0.801500,-0.008500,3.1100,-4.9000,41.9379,none,50.4830,-4187.1660,-4520.5590,37.2620,-712.1105,-2969.9037,6162.0095
1,90,holding,force_hold,0.81000,0.801700,-0.008300,3.1100,-4.9000,42.0264,none,51.0840,-4186.5650,-4519.5920,37.8630,-711.5095,-2968.9367,6160.8967
1,90,holding,force_hold,0.81000,0.799200,-0.010800,3.1100,-4.9000,42.1148,none,50.4830,-4187.1660,-4519.5920,37.2620,-712.1105,-2968.9367,6161.3001
1,90,holding,force_hold,0.81000,0.800200,-0.009800,3.1100,-4.9000,42.2032,none,50.4830,-4186.5650,-4520.5590,37.2620,-711.5095,-2969.9037,6161.6011
1,90,holding,force_hold,0.81000,0.800500,-0.009500,3.1100,-4.9000,42.2917,none,50.4830,-4185.9630,-4518.6240,37.2620,-710.9075,-2967.9687,6159.7725
1,90,holding,force_hold,0.81000,0.799500,-0.010500,3.1100,-4.9000,42.3793,none,51.0840,-4186.5650,-4519.5920,37.8630,-711.5095,-2968.9367,6160.8967
1,90,holding,force_hold,0.81000,0.799000,-0.011000,3.1100,-4.9000,42.4678,none,50.4830,-4185.3610,-4518.6240,37.2620,-710.3055,-2967.9687,6159.3634
1,90,holding,force_hold,0.81000,0.801300,-0.008700,3.1100,-4.9000,42.5562,none,51.0840,-4185.3610,-4518.6240,37.8630,-710.3055,-2967.9687,6159.3684
1,90,holding,force_hold,0.81000,0.801000,-0.009000,3.1100,-4.9000,42.6444,none,50.4830,-4186.5650,-4519.5920,37.2620,-711.5095,-2968.9367,6160.8917
1,90,holding,force_hold,0.81000,0.800900,-0.009100,3.1100,-4.9000,42.7337,none,51.0840,-4186.5650,-4517.6560,37.8630,-711.5095,-2967.0007,6159.4766
1,90,holding,force_hold,0.81000,0.801900,-0.008100,3.1100,-4.9000,42.8218,none,50.4830,-4185.9630,-4519.5920,37.2620,-710.9075,-2968.9367,6160.4827
1,90,holding,force_hold,0.81000,0.802200,-0.007800,3.1100,-4.9000,42.9096,none,50.4830,-4186.5650,-4519.5920,37.2620,-711.5095,-2968.9367,6160.8917
1,90,holding,force_hold,0.81000,0.799700,-0.010300,3.1100,-4.9000,42.9990,none,50.4830,-4187.1660,-4519.5920,37.2620,-712.1105,-2968.9367,6161.3001
1,90,holding,force_hold,0.81000,0.799300,-0.010700,3.1100,-4.9000,43.0870,none,51.0840,-4186.5650,-4519.5920,37.8630,-711.5095,-2968.9367,6160.8967
1,90,holding,force_hold,0.81000,0.800200,-0.009800,3.1100,-4.9000,43.1756,none,50.4830,-4185.3610,-4517.6560,37.2620,-710.3055,-2967.0007,6158.6533
1,90,holding,force_hold,0.81000,0.799900,-0.010100,3.1100,-4.9000,43.2638,none,51.0840,-4186.5650,-4519.5920,37.8630,-711.5095,-2968.9367,6160.8967
1,90,holding,force_hold,0.81000,0.799600,-0.010400,3.1100,-4.9000,43.3525,none,51.0840,-4186.5650,-4519.5920,37.8630,-711.5095,-2968.9367,6160.8967
1,90,holding,force_hold,0.81000,0.798600,-0.011400,3.1100,-4.9000,43.4402,none,50.4830,-4185.9630,-4519.5920,37.2620,-710.9075,-2968.9367,6160.4827
1,90,holding,force_hold,0.81000,0.799800,-0.010200,3.1100,-4.9000,43.5285,none,50.4830,-4186.5650,-4519.5920,37.2620,-711.5095,-2968.9367,6160.8917
1,90,holding,force_hold,0.81000,0.799100,-0.010900,3.1100,-4.9000,43.6178,none,49.8820,-4185.9630,-4517.6560,36.6610,-710.9075,-2967.0007,6159.0576
1,90,holding,force_hold,0.81000,0.798500,-0.011500,3.1100,-4.9000,43.7052,none,51.0840,-4185.3610,-4519.5920,37.8630,-710.3055,-2968.9367,6160.0786
1,90,holding,force_hold,0.81000,0.797700,-0.012300,3.1100,-4.9000,43.7939,none,51.0840,-4185.9630,-4518.6240,37.8630,-710.9075,-2967.9687,6159.7775
1,90,holding,force_hold,0.81000,0.799800,-0.010200,3.1100,-4.9000,43.8828,none,51.0840,-4186.5650,-4519.5920,37.8630,-711.5095,-2968.9367,6160.8967
1,90,holding,force_hold,0.81000,0.800500,-0.009500,3.1100,-4.9000,43.9705,none,51.0840,-4185.9630,-4520.5590,37.8630,-710.9075,-2969.9037,6161.1971
1,90,holding,force_hold,0.81000,0.800600,-0.009400,3.1100,-4.9000,44.0596,none,51.0840,-4186.5650,-4519.5920,37.8630,-711.5095,-2968.9367,6160.8967
1,90,holding,force_hold,0.81000,0.799100,-0.010900,3.1100,-4.9000,44.1480,none,50.4830,-4186.5650,-4518.6240,37.2620,-711.5095,-2967.9687,6160.1816
1,90,holding,force_hold,0.81000,0.800100,-0.009900,3.1100,-4.9000,44.2361,none,50.4830,-4187.1660,-4519.5920,37.2620,-712.1105,-2968.9367,6161.3001
1,90,holding,force_hold,0.81000,0.799800,-0.010200,3.1100,-4.9000,44.3245,none,50.4830,-4185.9630,-4518.6240,37.2620,-710.9075,-2967.9687,6159.7725
1,90,holding,force_hold,0.81000,0.798800,-0.011200,3.1100,-4.9000,44.4129,none,51.0840,-4186.5650,-4518.6240,37.8630,-711.5095,-2967.9687,6160.1866
1,90,holding,force_hold,0.81000,0.800900,-0.009100,3.1100,-4.9000,44.5013,none,51.0840,-4185.9630,-4518.6240,37.8630,-710.9075,-2967.9687,6159.7775
1,90,holding,force_hold,0.81000,0.802700,-0.007300,3.1100,-4.9000,44.5896,none,50.4830,-4186.5650,-4518.6240,37.2620,-711.5095,-2967.9687,6160.1816
1,90,holding,force_hold,0.81000,0.801800,-0.008200,3.1100,-4.9000,44.6782,none,50.4830,-4185.9630,-4519.5920,37.2620,-710.9075,-2968.9367,6160.4827
1,90,holding,force_hold,0.81000,0.801000,-0.009000,3.1100,-4.9000,44.7664,none,51.0840,-4185.9630,-4518.6240,37.8630,-710.9075,-2967.9687,6159.7775
1,90,holding,force_hold,0.81000,0.801000,-0.009000,3.1100,-4.9000,44.8550,none,51.0840,-4185.9630,-4519.5920,37.8630,-710.9075,-2968.9367,6160.4876
1,90,holding,force_hold,0.81000,0.800100,-0.009900,3.1100,-4.9000,44.9434,none,50.4830,-4185.3610,-4518.6240,37.2620,-710.3055,-2967.9687,6159.3634
