time_s,session_id,trial,repeat_id,pair_id,state_index,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,nominal_F_target_N,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,note
1780426423.851044,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.07650,2.15000,2.15000,2.076500,-0.073500,nan,4.8900,4.8900,,-8.3000,0.2681,-2429.2420,12404.6400,2965.9530,-2429.2420,12404.6400,2965.9530,-1216.7173,6611.5712,320.5511,12983.5738,,,
1780426423.940147,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.07730,2.15000,2.15000,2.077300,-0.072700,nan,4.8900,4.8900,,-8.3000,0.3562,-2426.2360,12399.8290,2971.7600,-2426.2360,12399.8290,2971.7600,-1213.7113,6606.7602,326.3581,12979.7434,,,
1780426424.027693,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.07570,2.15000,2.15000,2.075700,-0.074300,nan,4.8900,4.8900,,-8.3000,0.4447,-2434.6510,12398.6240,2969.8240,-2434.6510,12398.6240,2969.8240,-1222.1263,6605.5552,324.4221,12979.7248,,,
1780426424.115963,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.07780,2.15000,2.15000,2.077800,-0.072200,nan,4.8900,4.8900,,-8.3000,0.5328,-2428.0390,12406.4370,2972.7270,-2428.0390,12406.4370,2972.7270,-1215.5143,6613.3682,327.3251,12986.6146,,,
1780426424.204596,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.07150,2.15000,2.15000,2.071500,-0.078500,nan,4.8900,4.8900,,-8.3000,0.6210,-2425.0350,12420.8640,2974.6640,-2425.0350,12420.8640,2974.6640,-1212.5103,6627.7952,329.2621,13000.2801,,,
1780426424.292657,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.07480,2.15000,2.15000,2.074800,-0.075200,nan,4.8900,4.8900,,-8.3000,0.7089,-2427.4370,12399.2310,2969.8240,-2427.4370,12399.2310,2969.8240,-1214.9123,6606.1622,324.4221,12978.9535,,,
1780426424.381263,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06670,2.15000,2.15000,2.066700,-0.083300,nan,4.8900,4.8900,,-8.3000,0.7972,-2429.8420,12404.6400,2968.8550,-2429.8420,12404.6400,2968.8550,-1217.3173,6611.5712,323.4531,12984.3493,,,
1780426424.468837,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06520,2.15000,2.15000,2.065200,-0.084800,nan,4.8900,4.8900,,-8.3000,0.8856,-2428.0390,12420.8640,2964.0150,-2428.0390,12420.8640,2964.0150,-1215.5143,6627.7952,318.6131,12998.4084,,,
1780426424.557511,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.07440,2.15000,2.15000,2.074400,-0.075600,nan,4.8900,4.8900,,-8.3000,0.9737,-2431.6440,12428.0790,2968.8550,-2431.6440,12428.0790,2968.8550,-1219.1193,6635.0102,323.4531,13007.0804,,,
1780426424.644652,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.07250,2.15000,2.15000,2.072500,-0.077500,nan,4.8900,4.8900,,-8.3000,1.0618,-2431.6440,12410.6450,2966.9200,-2431.6440,12410.6450,2966.9200,-1219.1193,6617.5762,321.5181,12989.9814,,,
1780426424.733266,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.07930,2.15000,2.15000,2.079300,-0.070700,nan,4.8900,4.8900,,-8.3000,1.1500,-2431.6440,12398.6240,2961.1110,-2431.6440,12398.6240,2961.1110,-1219.1193,6605.5552,315.7091,12977.1703,,,
1780426424.821593,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.07100,2.15000,2.15000,2.071000,-0.079000,nan,4.8900,4.8900,,-8.3000,1.2382,-2425.6350,12415.4550,2970.7920,-2425.6350,12415.4550,2970.7920,-1213.1103,6622.3862,325.3901,12994.3385,,,
1780426424.910213,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.07710,2.15000,2.15000,2.077100,-0.072900,nan,4.8900,4.8900,,-8.3000,1.3262,-2426.8370,12423.2640,2962.0800,-2426.8370,12423.2640,2962.0800,-1214.3123,6630.1952,316.6781,13000.0363,,,
1780426424.998175,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06970,2.15000,2.15000,2.069700,-0.080300,nan,4.8900,4.8900,,-8.3000,1.4146,-2426.8370,12414.8530,2966.9200,-2426.8370,12414.8530,2966.9200,-1214.3123,6621.7842,321.5181,12993.1031,,,
1780426425.086704,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06160,2.15000,2.15000,2.061600,-0.088400,nan,4.8900,4.8900,,-8.3000,1.5028,-2432.8470,12419.0610,2963.0480,-2432.8470,12419.0610,2963.0480,-1220.3223,6625.9922,317.6461,12997.3641,,,
1780426425.174129,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06860,2.15000,2.15000,2.068600,-0.081400,nan,4.8900,4.8900,,-8.3000,1.5911,-2425.0350,12417.2630,2968.8550,-2425.0350,12417.2630,2968.8550,-1212.5103,6624.1942,323.4531,12995.5113,,,
1780426425.262137,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.07480,2.15000,2.15000,2.074800,-0.075200,nan,4.8900,4.8900,,-8.3000,1.6792,-2426.8370,12414.2500,2971.7600,-2426.8370,12414.2500,2971.7600,-1214.3123,6621.1812,326.3581,12993.6330,,,
1780426425.350900,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.07680,2.15000,2.15000,2.076800,-0.073200,nan,4.8900,4.8900,,-8.3000,1.7672,-2434.0490,12410.6450,2971.7600,-2434.0490,12410.6450,2971.7600,-1221.5243,6617.5762,326.3581,12991.5381,,,
1780426425.439458,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,6.53070,2.15000,2.15000,6.530700,+4.380700,nan,4.8900,4.8900,,-8.3000,1.8553,-2423.2310,12420.8640,2973.6960,-2423.2310,12420.8640,2973.6960,-1210.7063,6627.7952,328.2941,12999.7223,,,
1780426425.527185,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.07670,2.15000,2.15000,2.076700,-0.073300,nan,4.8900,4.8900,,-8.3000,1.9437,-2435.2510,12411.2480,2970.7920,-2435.2510,12411.2480,2970.7920,-1222.7263,6618.1792,325.3901,12992.1180,,,
1780426425.615466,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.07450,2.15000,2.15000,2.074500,-0.075500,nan,4.8900,4.8900,,-8.3000,2.0318,-2426.2360,12411.2480,2964.0150,-2426.2360,12411.2480,2964.0150,-1213.7113,6618.1792,318.6131,12988.8831,,,
1780426425.703614,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.07070,2.15000,2.15000,2.070700,-0.079300,nan,4.8900,4.8900,,-8.3000,2.1200,-2427.4370,12406.4370,2965.9530,-2427.4370,12406.4370,2965.9530,-1214.9123,6613.3682,320.5511,12984.9531,,,
1780426425.791750,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06950,2.15000,2.15000,2.069500,-0.080500,nan,4.8900,4.8900,,-8.3000,2.2081,-2431.0440,12416.6560,2966.9200,-2431.0440,12416.6560,2966.9200,-1218.5193,6623.5872,321.5181,12995.6122,,,
1780426425.880185,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.07250,2.15000,2.15000,2.072500,-0.077500,nan,4.8900,4.8900,,-8.3000,2.2962,-2429.2420,12424.4690,2969.8240,-2429.2420,12424.4690,2969.8240,-1216.7173,6631.4002,324.4221,13003.4034,,,
1780426425.968258,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06370,2.15000,2.15000,2.063700,-0.086300,nan,4.8900,4.8900,,-8.3000,2.3846,-2428.6400,12409.4400,2971.7600,-2428.6400,12409.4400,2971.7600,-1216.1153,6616.3712,326.3581,12989.3745,,,
1780426426.056371,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06050,2.15000,2.15000,2.060500,-0.089500,nan,4.8900,4.8900,,-8.3000,2.4727,-2423.2310,12411.2480,2966.9200,-2423.2310,12411.2480,2966.9200,-1210.7063,6618.1792,321.5181,12988.9853,,,
1780426426.144538,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,6.53110,2.15000,2.15000,6.531100,+4.381100,nan,4.8900,4.8900,,-8.3000,2.5609,-2426.8370,12404.0370,2964.0150,-2426.8370,12404.0370,2964.0150,-1214.3123,6610.9682,318.6131,12982.1052,,,
1780426426.232347,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06740,2.15000,2.15000,2.067400,-0.082600,nan,4.8900,4.8900,,-8.3000,2.6491,-2426.8370,12412.4530,2981.4400,-2426.8370,12412.4530,2981.4400,-1214.3123,6619.3842,336.0381,12994.1337,,,
1780426426.320615,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.05670,2.15000,2.15000,2.056700,-0.093300,nan,4.8900,4.8900,,-8.3000,2.7371,-2426.8370,12416.6560,2960.1440,-2426.8370,12416.6560,2960.1440,-1214.3123,6623.5872,314.7421,12993.2804,,,
1780426426.408653,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06870,2.15000,2.15000,2.068700,-0.081300,nan,4.8900,4.8900,,-8.3000,2.8253,-2434.0490,12420.2660,2963.0480,-2434.0490,12420.2660,2963.0480,-1221.5243,6627.1972,317.6461,12998.7405,,,
1780426426.497729,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06780,2.15000,2.15000,2.067800,-0.082200,nan,4.8900,4.8900,,-8.3000,2.9136,-2429.8420,12413.6480,2968.8550,-2429.8420,12413.6480,2968.8550,-1217.3173,6620.5792,323.4531,12992.9554,,,
1780426426.585364,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06800,2.15000,2.15000,2.068000,-0.082000,nan,4.8900,4.8900,,-8.3000,3.0026,-2429.2420,12407.0400,2967.8880,-2429.2420,12407.0400,2967.8880,-1216.7173,6613.9712,322.4861,12986.3088,,,
1780426426.672862,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.07030,2.15000,2.15000,2.070300,-0.079700,nan,4.8900,4.8900,,-8.3000,3.0900,-2429.2420,12414.2500,2967.8880,-2429.2420,12414.2500,2967.8880,-1216.7173,6621.1812,322.4861,12993.1974,,,
1780426426.761720,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06900,2.15000,2.15000,2.069000,-0.081000,nan,4.8900,4.8900,,-8.3000,3.1780,-2429.2420,12408.8470,2971.7600,-2429.2420,12408.8470,2971.7600,-1216.7173,6615.7782,326.3581,12988.9206,,,
1780426426.849725,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06810,2.15000,2.15000,2.068100,-0.081900,nan,4.8900,4.8900,,-8.3000,3.2662,-2429.2420,12412.4530,2965.9530,-2429.2420,12412.4530,2965.9530,-1216.7173,6619.3842,320.5511,12991.0386,,,
1780426426.937962,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06470,2.15000,2.15000,2.064700,-0.085300,nan,4.8900,4.8900,,-8.3000,3.3546,-2427.4370,12408.2450,2968.8550,-2427.4370,12408.2450,2968.8550,-1214.9123,6615.1762,323.4531,12987.3436,,,
1780426427.027042,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.05530,2.15000,2.15000,2.055300,-0.094700,nan,4.8900,4.8900,,-8.3000,3.4426,-2428.0390,12421.4710,2972.7270,-2428.0390,12421.4710,2972.7270,-1215.5143,6628.4022,327.3251,13000.9777,,,
1780426427.115439,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06140,2.15000,2.15000,2.061400,-0.088600,nan,4.8900,4.8900,,-8.3000,3.5312,-2431.0440,12409.4400,2975.6320,-2431.0440,12409.4400,2975.6320,-1218.5193,6616.3712,330.2301,12990.7106,,,
1780426427.202157,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06670,2.15000,2.15000,2.066700,-0.083300,nan,4.8900,4.8900,,-8.3000,3.6198,-2428.0390,12411.2480,2962.0800,-2428.0390,12411.2480,2962.0800,-1215.5143,6618.1792,316.6781,12988.7786,,,
1780426427.292549,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.07730,2.15000,2.15000,2.077300,-0.072700,nan,4.8900,4.8900,,-8.3000,3.7071,-2427.4370,12421.4710,2967.8880,-2427.4370,12421.4710,2967.8880,-1214.9123,6628.4022,322.4861,12999.7597,,,
1780426427.466668,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06730,2.15000,2.15000,2.067300,-0.082700,nan,4.8900,4.8900,,-8.3000,3.7971,-2426.8370,12415.4550,2968.8550,-2426.8370,12415.4550,2968.8550,-1214.3123,6622.3862,323.4531,12994.1202,,,
1780426427.555524,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06660,2.15000,2.15000,2.066600,-0.083400,nan,4.8900,4.8900,,-8.3000,3.9718,-2431.0440,12411.8500,2971.7600,-2431.0440,12411.8500,2971.7600,-1218.5193,6618.7812,326.3581,12992.1266,,,
1780426427.643544,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06790,2.15000,2.15000,2.067900,-0.082100,nan,4.8900,4.8900,,-8.3000,4.0598,-2430.4430,12397.4230,2972.7270,-2430.4430,12397.4230,2972.7270,-1217.9183,6604.3542,327.3251,12978.4535,,,
1780426427.731679,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.05790,2.15000,2.15000,2.057900,-0.092100,nan,4.8900,4.8900,,-8.3000,4.1482,-2426.2360,12411.2480,2964.0150,-2426.2360,12411.2480,2964.0150,-1213.7113,6618.1792,318.6131,12988.8831,,,
1780426427.819523,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06170,2.15000,2.15000,2.061700,-0.088300,nan,4.8900,4.8900,,-8.3000,4.2362,-2419.6250,12410.6450,2965.9530,-2419.6250,12410.6450,2965.9530,-1207.1003,6617.5762,320.5511,12987.5160,,,
1780426427.908015,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06870,2.15000,2.15000,2.068700,-0.081300,nan,4.8900,4.8900,,-8.3000,4.3245,-2428.0390,12414.2500,2964.9840,-2428.0390,12414.2500,2964.9840,-1215.5143,6621.1812,319.5821,12992.3095,,,
1780426427.996302,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06700,2.15000,2.15000,2.067000,-0.083000,nan,4.8900,4.8900,,-8.3000,4.4127,-2424.4330,12418.4580,2965.9530,-2424.4330,12418.4580,2965.9530,-1211.9083,6625.3892,320.5511,12995.8783,,,
1780426428.084331,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06790,2.15000,2.15000,2.067900,-0.082100,nan,4.8900,4.8900,,-8.3000,4.5009,-2429.8420,12417.8560,2968.8550,-2429.8420,12417.8560,2968.8550,-1217.3173,6624.7872,323.4531,12996.9758,,,
1780426428.260738,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06820,2.15000,2.15000,2.068200,-0.081800,nan,4.8900,4.8900,,-8.3000,4.5892,-2423.8320,12422.6660,2967.8880,-2423.8320,12422.6660,2967.8880,-1211.3073,6629.5972,322.4861,13000.2289,,,
1780426428.349223,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06110,2.15000,2.15000,2.061100,-0.088900,nan,4.8900,4.8900,,-8.3000,4.7652,-2425.0350,12408.8470,2964.0150,-2425.0350,12408.8470,2964.0150,-1212.5103,6615.7782,318.6131,12986.3645,,,
1780426428.437328,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06020,2.15000,2.15000,2.060200,-0.089800,nan,4.8900,4.8900,,-8.3000,4.8536,-2427.4370,12413.6480,2962.0800,-2427.4370,12413.6480,2962.0800,-1214.9123,6620.5792,316.6781,12990.9594,,,
1780426428.525714,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06120,2.15000,2.15000,2.061200,-0.088800,nan,4.8900,4.8900,,-8.3000,4.9418,-2429.8420,12417.2630,2972.7270,-2429.8420,12417.2630,2972.7270,-1217.3173,6624.1942,327.3251,12997.2943,,,
1780426428.614059,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06560,2.15000,2.15000,2.065600,-0.084400,nan,4.8900,4.8900,,-8.3000,5.0300,-2432.2460,12408.8470,2968.8550,-2432.2460,12408.8470,2968.8550,-1219.7213,6615.7782,323.4531,12988.8184,,,
1780426428.701177,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06790,2.15000,2.15000,2.067900,-0.082100,nan,4.8900,4.8900,,-8.3000,5.1184,-2428.6400,12416.0580,2968.8550,-2428.6400,12416.0580,2968.8550,-1216.1153,6622.9892,323.4531,12995.0332,,,
1780426428.789883,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.07050,2.15000,2.15000,2.070500,-0.079500,nan,4.8900,4.8900,,-8.3000,5.2061,-2431.0440,12407.0400,2968.8550,-2431.0440,12407.0400,2968.8550,-1218.5193,6613.9712,323.4531,12986.8671,,,
1780426428.878405,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,1.94930,2.15000,2.15000,1.949300,-0.200700,nan,4.8900,4.8900,,-8.3000,5.2945,-2431.6440,12413.0550,2976.6000,-2431.6440,12413.0550,2976.6000,-1219.1193,6619.9862,331.1981,12994.4979,,,
1780426428.966656,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.05670,2.15000,2.15000,2.056700,-0.093300,nan,4.8900,4.8900,,-8.3000,5.3833,-2427.4370,12411.8500,2964.9840,-2427.4370,12411.8500,2964.9840,-1214.9123,6618.7812,319.5821,12989.9038,,,
1780426429.054357,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06740,2.15000,2.15000,2.067400,-0.082600,nan,4.8900,4.8900,,-8.3000,5.4709,-2429.8420,12415.4550,2968.8550,-2429.8420,12415.4550,2968.8550,-1217.3173,6622.3862,323.4531,12994.6818,,,
1780426429.142796,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.07430,2.15000,2.15000,2.074300,-0.075700,nan,4.8900,4.8900,,-8.3000,5.5593,-2427.4370,12413.6480,2969.8240,-2427.4370,12413.6480,2969.8240,-1214.9123,6620.5792,324.4221,12992.7273,,,
1780426429.230982,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06530,2.15000,2.15000,2.065300,-0.084700,nan,4.8900,4.8900,,-8.3000,5.6471,-2426.2360,12416.0580,2969.8240,-2426.2360,12416.0580,2969.8240,-1213.7113,6622.9892,324.4221,12994.8056,,,
1780426429.319089,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06030,2.15000,2.15000,2.060300,-0.089700,nan,4.8900,4.8900,,-8.3000,5.7352,-2425.6350,12425.0720,2966.9200,-2425.6350,12425.0720,2966.9200,-1213.1103,6632.0032,321.5181,13002.6433,,,
1780426429.407253,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06160,2.15000,2.15000,2.061600,-0.088400,nan,4.8900,4.8900,,-8.3000,5.8236,-2425.0350,12425.6740,2966.9200,-2425.0350,12425.6740,2966.9200,-1212.5103,6632.6052,321.5181,13003.1067,,,
1780426429.495425,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06850,2.15000,2.15000,2.068500,-0.081500,nan,4.8900,4.8900,,-8.3000,5.9118,-2429.8420,12407.6420,2977.5670,-2429.8420,12407.6420,2977.5670,-1217.3173,6614.5732,332.1651,12989.2116,,,
1780426429.583603,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.07330,2.15000,2.15000,2.073300,-0.076700,nan,4.8900,4.8900,,-8.3000,6.0000,-2431.0440,12423.8710,2969.8240,-2431.0440,12423.8710,2969.8240,-1218.5193,6630.8022,324.4221,13003.1689,,,
1780426429.671701,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06670,2.15000,2.15000,2.066700,-0.083300,nan,4.8900,4.8900,,-8.3000,6.0882,-2430.4430,12412.4530,2970.7920,-2430.4430,12412.4530,2970.7920,-1217.9183,6619.3842,325.3901,12992.3688,,,
1780426429.759514,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06200,2.15000,2.15000,2.062000,-0.088000,nan,4.8900,4.8900,,-8.3000,6.1761,-2431.6440,12417.2630,2970.7920,-2431.6440,12417.2630,2970.7920,-1219.1193,6624.1942,325.3901,12997.1889,,,
1780426429.848162,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06620,2.15000,2.15000,2.066200,-0.083800,nan,4.8900,4.8900,,-8.3000,6.2646,-2426.8370,12402.2340,2965.9530,-2426.8370,12402.2340,2965.9530,-1214.3123,6609.1652,320.5511,12980.8252,,,
1780426429.936320,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06260,2.15000,2.15000,2.062600,-0.087400,nan,4.8900,4.8900,,-8.3000,6.3527,-2429.8420,12425.0720,2964.0150,-2429.8420,12425.0720,2964.0150,-1217.3173,6632.0032,318.6131,13002.7663,,,
1780426430.024920,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06600,2.15000,2.15000,2.066000,-0.084000,nan,4.8900,4.8900,,-8.3000,6.4408,-2429.8420,12432.2820,2964.9840,-2429.8420,12432.2820,2964.9840,-1217.3173,6639.2132,319.5821,13009.8769,,,
1780426430.112320,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06500,2.15000,2.15000,2.065000,-0.085000,nan,4.8900,4.8900,,-8.3000,6.5292,-2429.2420,12427.4720,2965.9530,-2429.2420,12427.4720,2965.9530,-1216.7173,6634.4032,320.5511,13005.3894,,,
1780426430.200505,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.05830,2.15000,2.15000,2.058300,-0.091700,nan,4.8900,4.8900,,-8.3000,6.6174,-2426.8370,12417.8560,2962.0800,-2426.8370,12417.8560,2962.0800,-1214.3123,6624.7872,316.6781,12994.8683,,,
1780426430.288944,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06210,2.15000,2.15000,2.062100,-0.087900,nan,4.8900,4.8900,,-8.3000,6.7052,-2428.6400,12409.4400,2979.5040,-2428.6400,12409.4400,2979.5040,-1216.1153,6616.3712,334.1021,12991.1484,,,
1780426430.377100,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.05170,2.15000,2.15000,2.051700,-0.098300,nan,4.8900,4.8900,,-8.3000,6.7937,-2427.4370,12406.4370,2963.0480,-2427.4370,12406.4370,2963.0480,-1214.9123,6613.3682,317.6461,12984.2898,,,
1780426430.465525,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.05570,2.15000,2.15000,2.055700,-0.094300,nan,4.8900,4.8900,,-8.3000,6.8819,-2427.4370,12415.4550,2964.9840,-2427.4370,12415.4550,2964.9840,-1214.9123,6622.3862,319.5821,12993.3484,,,
1780426430.553725,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.07230,2.15000,2.15000,2.072300,-0.077700,nan,4.8900,4.8900,,-8.3000,6.9701,-2424.4330,12411.8500,2967.8880,-2424.4330,12411.8500,2967.8880,-1211.9083,6618.7812,322.4861,12990.0060,,,
1780426430.641767,session_20260602_142058,1,1,5,9,O_blind,blind_09_loading,holding,blind_force_path_state,direct_loading,215,2.15000,2.06710,2.15000,2.15000,2.067100,-0.082900,nan,4.8900,4.8900,,-8.3000,7.0581,-2434.0490,12412.4530,2971.7600,-2434.0490,12412.4530,2971.7600,-1221.5243,6619.3842,326.3581,12993.2652,,,
